,Triage,Features,History_days,Weather_avg_h,Model,Parameters,NumTrgSamples,NumTestSamples,TrainAcc,TestAcc,Precision,Recall,F1,TP,TN,FP,FN,ImprOverMajTest,ImprOverMajTrain
46,pulse_Triage,Weather,-1,0,LR,l1-6e-06,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
47,pulse_Triage,Weather,-1,0,LR,l2-0.0001,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
48,pulse_Triage,Weather,-1,0,LR,l2-0.0003,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
49,pulse_Triage,Weather,-1,0,LR,l2-0.0006,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
50,pulse_Triage,Weather,-1,0,LR,l2-0.001,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
51,pulse_Triage,Weather,-1,0,LR,l2-0.003,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
52,pulse_Triage,Weather,-1,0,LR,l2-0.006,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
53,pulse_Triage,Weather,-1,0,LR,l2-0.01,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
54,pulse_Triage,Weather,-1,0,LR,l2-0.03,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
55,pulse_Triage,Weather,-1,0,LR,l2-0.06,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
56,pulse_Triage,Weather,-1,0,LR,l2-0.1,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
57,pulse_Triage,Weather,-1,0,LR,l2-0.3,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
58,pulse_Triage,Weather,-1,0,LR,l2-0.6,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
59,pulse_Triage,Weather,-1,0,LR,l2-1,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
60,pulse_Triage,Weather,-1,0,LR,l2-10,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
61,pulse_Triage,Weather,-1,0,LR,l2-100,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
62,pulse_Triage,Weather,-1,0,LR,l2-1e-05,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
63,pulse_Triage,Weather,-1,0,LR,l2-1e-06,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
64,pulse_Triage,Weather,-1,0,LR,l2-3,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
65,pulse_Triage,Weather,-1,0,LR,l2-30,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
66,pulse_Triage,Weather,-1,0,LR,l2-300,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
67,pulse_Triage,Weather,-1,0,LR,l2-3e-05,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
68,pulse_Triage,Weather,-1,0,LR,l2-3e-06,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
69,pulse_Triage,Weather,-1,0,LR,l2-6,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
70,pulse_Triage,Weather,-1,0,LR,l2-60,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
71,pulse_Triage,Weather,-1,0,LR,l2-600,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
72,pulse_Triage,Weather,-1,0,LR,l2-6e-05,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
73,pulse_Triage,Weather,-1,0,LR,l2-6e-06,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
74,pulse_Triage,Weather,-1,0,RF,10-10-None,2672,296,0.782456894522449,0.6832855582855584,0.35161010592932784,0.0854810282426918,0.1366949504939718,7.2,199.0,13.5,77.1,-0.03268154518154509,0.06648658411368957
75,pulse_Triage,Weather,-1,0,RF,10-10-auto,2672,296,0.7476040337894037,0.7028357903357902,0.3912332112332112,0.04731752913225399,0.08412931201373682,4.0,206.3,6.2,80.3,-0.013131313131313216,0.031633723380644185
76,pulse_Triage,Weather,-1,0,RF,10-10-log2,2672,296,0.7476040337894037,0.7028357903357902,0.3912332112332112,0.04731752913225399,0.08412931201373682,4.0,206.3,6.2,80.3,-0.013131313131313216,0.031633723380644185
77,pulse_Triage,Weather,-1,0,RF,10-2-None,2672,296,0.7163072348377002,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0003369244289407325
78,pulse_Triage,Weather,-1,0,RF,10-2-auto,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
79,pulse_Triage,Weather,-1,0,RF,10-2-log2,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
80,pulse_Triage,Weather,-1,0,RF,10-3-None,2672,296,0.717130868364357,0.7149570024570024,0.15,0.002261691796575518,0.004449388209121246,0.2,212.2,0.3,84.1,-0.0010101010101010166,0.001160557955597552
81,pulse_Triage,Weather,-1,0,RF,10-3-auto,2672,296,0.7160077355584601,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,3.742514970062061e-05
82,pulse_Triage,Weather,-1,0,RF,10-3-log2,2672,296,0.7160077355584601,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,3.742514970062061e-05
83,pulse_Triage,Weather,-1,0,RF,10-4-None,2672,296,0.7189278500281355,0.7129345254345255,0.09166666666666666,0.0034244824942499365,0.0065996451803666464,0.3,211.5,1.0,84.0,-0.0030325780325779483,0.0029575396193760595
84,pulse_Triage,Weather,-1,0,RF,10-4-auto,2672,296,0.7162698096879996,0.715630403130403,0.0,0.0,0.0,0.0,212.4,0.1,84.3,-0.0003367003367004129,0.0002994992792401119
85,pulse_Triage,Weather,-1,0,RF,10-4-log2,2672,296,0.7162698096879996,0.715630403130403,0.0,0.0,0.0,0.0,212.4,0.1,84.3,-0.0003367003367004129,0.0002994992792401119
86,pulse_Triage,Weather,-1,0,RF,10-5-None,2672,296,0.7234201430534661,0.7122611247611248,0.2833333333333333,0.00707875586511141,0.013720572734019016,0.6,211.0,1.5,83.7,-0.003705978705978663,0.0074498326447066665
87,pulse_Triage,Weather,-1,0,RF,10-5-auto,2672,296,0.7174302555502996,0.714618027118027,0.1,0.0011494252873563218,0.0022727272727272726,0.1,212.0,0.5,84.2,-0.001349076349076439,0.001459945141540131
88,pulse_Triage,Weather,-1,0,RF,10-5-log2,2672,296,0.7174302555502996,0.714618027118027,0.1,0.0011494252873563218,0.0022727272727272726,0.1,212.0,0.5,84.2,-0.001349076349076439,0.001459945141540131
89,pulse_Triage,Weather,-1,0,RF,10-None-None,2672,296,0.8824124495299929,0.6010703885703886,0.289199611669078,0.20355272105473468,0.23838542999492324,17.1,170.1,42.4,67.2,-0.11489671489671482,0.1664421391212334
90,pulse_Triage,Weather,-1,0,RF,10-None-auto,2672,296,0.8651543973079674,0.6145554645554645,0.2999360328425852,0.19636763514952282,0.23703854009360778,16.6,173.7,38.8,67.7,-0.10141163891163896,0.14918408689920792
91,pulse_Triage,Weather,-1,0,RF,10-None-log2,2672,296,0.8651543973079674,0.6145554645554645,0.2999360328425852,0.19636763514952282,0.23703854009360778,16.6,173.7,38.8,67.7,-0.10141163891163896,0.14918408689920792
92,pulse_Triage,Weather,-1,0,RF,100-10-None,2672,296,0.8820755110893899,0.623989898989899,0.3050351365684042,0.1826695276550132,0.2280373694456535,15.4,177.2,35.3,68.9,-0.09197720447720448,0.1661052006806304
93,pulse_Triage,Weather,-1,0,RF,100-10-auto,2672,296,0.7428869656792741,0.7099064974064972,0.3503968253968254,0.024018982509186347,0.04463894257832145,2.1,209.5,3.0,82.2,-0.006060606060606211,0.026916655270514678
94,pulse_Triage,Weather,-1,0,RF,100-10-log2,2672,296,0.7428869656792741,0.7099064974064972,0.3503968253968254,0.024018982509186347,0.04463894257832145,2.1,209.5,3.0,82.2,-0.006060606060606211,0.026916655270514678
95,pulse_Triage,Weather,-1,0,RF,100-2-None,2672,296,0.721174003546632,0.7115877240877241,0.23333333333333334,0.003435811490648718,0.006745490890918177,0.3,211.1,1.4,84.0,-0.004379379379379378,0.0052036931378725
96,pulse_Triage,Weather,-1,0,RF,100-2-auto,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
97,pulse_Triage,Weather,-1,0,RF,100-2-log2,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
98,pulse_Triage,Weather,-1,0,RF,100-3-None,2672,296,0.7367474616472782,0.7109131859131859,0.42642857142857143,0.026027464879341922,0.048790420743135214,2.2,209.3,3.2,82.1,-0.005053917553917597,0.020777151238518754
99,pulse_Triage,Weather,-1,0,RF,100-3-auto,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
100,pulse_Triage,Weather,-1,0,RF,100-3-log2,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
101,pulse_Triage,Weather,-1,0,RF,100-4-None,2672,296,0.7550164412844099,0.7031713531713532,0.40509490509490514,0.05326727385248,0.09381261172473118,4.5,205.9,6.6,79.8,-0.012795750295750308,0.03904613087565045
102,pulse_Triage,Weather,-1,0,RF,100-4-auto,2672,296,0.7160826138811857,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.00011230347242618954
103,pulse_Triage,Weather,-1,0,RF,100-4-log2,2672,296,0.7160826138811857,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.00011230347242618954
104,pulse_Triage,Weather,-1,0,RF,100-5-None,2672,296,0.7797617372891805,0.6853125853125853,0.32199785379738943,0.0723953246872793,0.11788293619926674,6.1,199.8,12.7,78.2,-0.03065451815451814,0.06379142688042105
105,pulse_Triage,Weather,-1,0,RF,100-5-auto,2672,296,0.7164195523217886,0.715630403130403,0.0,0.0,0.0,0.0,212.4,0.1,84.3,-0.0003367003367004129,0.0004492419130290859
106,pulse_Triage,Weather,-1,0,RF,100-5-log2,2672,296,0.7164195523217886,0.715630403130403,0.0,0.0,0.0,0.0,212.4,0.1,84.3,-0.0003367003367004129,0.0004492419130290859
107,pulse_Triage,Weather,-1,0,RF,100-None-None,2672,296,0.8824124495299929,0.5862521612521612,0.29595342989298873,0.2508659287051634,0.27103951312199187,21.1,162.4,50.1,63.2,-0.12971494221494229,0.1664421391212334
108,pulse_Triage,Weather,-1,0,RF,100-None-auto,2672,296,0.8824124495299929,0.6249988624988625,0.298903527565891,0.17557010494730013,0.22031056497116303,14.8,177.7,34.8,69.5,-0.09096824096824097,0.1664421391212334
109,pulse_Triage,Weather,-1,0,RF,100-None-log2,2672,296,0.8824124495299929,0.6249988624988625,0.298903527565891,0.17557010494730013,0.22031056497116303,14.8,177.7,34.8,69.5,-0.09096824096824097,0.1664421391212334
110,pulse_Triage,Weather,-1,0,RF,20-10-None,2672,296,0.8075764140009012,0.6711552461552462,0.3285906494057328,0.10245200724742168,0.15544267077190105,8.6,194.4,18.1,75.7,-0.04481185731185722,0.09160610359214172
111,pulse_Triage,Weather,-1,0,RF,20-10-auto,2672,296,0.7448337039885038,0.7088998088998089,0.4146825396825397,0.03374267365480697,0.06195735183059341,2.9,208.5,4.0,81.4,-0.007067294567294602,0.028863393579744323
112,pulse_Triage,Weather,-1,0,RF,20-10-log2,2672,296,0.7448337039885038,0.7088998088998089,0.4146825396825397,0.03374267365480697,0.06195735183059341,2.9,208.5,4.0,81.4,-0.007067294567294602,0.028863393579744323
113,pulse_Triage,Weather,-1,0,RF,20-2-None,2672,296,0.7165318698058769,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0005615593971174393
114,pulse_Triage,Weather,-1,0,RF,20-2-auto,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
115,pulse_Triage,Weather,-1,0,RF,20-2-log2,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
116,pulse_Triage,Weather,-1,0,RF,20-3-None,2672,296,0.7179918990173901,0.7146203021203021,0.0,0.0,0.0,0.0,212.1,0.4,84.3,-0.0013468013468013185,0.0020215886086306645
117,pulse_Triage,Weather,-1,0,RF,20-3-auto,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
118,pulse_Triage,Weather,-1,0,RF,20-3-log2,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
119,pulse_Triage,Weather,-1,0,RF,20-4-None,2672,296,0.7217356610253847,0.710913185913186,0.16499999999999998,0.007035399777981975,0.01343621540147986,0.6,210.7,1.8,83.7,-0.005053917553917486,0.005765350616625198
120,pulse_Triage,Weather,-1,0,RF,20-4-auto,2672,296,0.716045188731485,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,7.487832272556894e-05
121,pulse_Triage,Weather,-1,0,RF,20-4-log2,2672,296,0.716045188731485,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,7.487832272556894e-05
122,pulse_Triage,Weather,-1,0,RF,20-5-None,2672,296,0.7284367104428358,0.7115888615888617,0.40928571428571436,0.015556164160435714,0.029847293892416332,1.3,210.3,2.2,83.0,-0.004378241878241762,0.012466400034076286
123,pulse_Triage,Weather,-1,0,RF,20-5-auto,2672,296,0.7170934432146564,0.7152937027937027,0.0,0.0,0.0,0.0,212.3,0.2,84.3,-0.0006734006734007147,0.0011231328058969314
124,pulse_Triage,Weather,-1,0,RF,20-5-log2,2672,296,0.7170934432146564,0.7152937027937027,0.0,0.0,0.0,0.0,212.3,0.2,84.3,-0.0006734006734007147,0.0011231328058969314
125,pulse_Triage,Weather,-1,0,RF,20-None-None,2672,296,0.8824124495299929,0.5997315497315497,0.29510743772479253,0.2149398274738698,0.2481687181471989,18.1,169.2,43.3,66.2,-0.11623555373555372,0.1664421391212334
126,pulse_Triage,Weather,-1,0,RF,20-None-auto,2672,296,0.8773960362689074,0.620624033124033,0.30777853908664893,0.19376886396954668,0.2369530957251828,16.3,175.8,36.7,68.0,-0.09534307034307044,0.16142572586014792
127,pulse_Triage,Weather,-1,0,RF,20-None-log2,2672,296,0.8773960362689074,0.620624033124033,0.30777853908664893,0.19376886396954668,0.2369530957251828,16.3,175.8,36.7,68.0,-0.09534307034307044,0.16142572586014792
128,pulse_Triage,Weather,-1,0,RF,5-10-None,2672,296,0.7624661758474813,0.6913720538720538,0.30747159654482303,0.057411185226225826,0.0956783004005457,4.8,202.4,10.1,79.5,-0.024595049595049656,0.04649586543872186
129,pulse_Triage,Weather,-1,0,RF,5-10-auto,2672,296,0.7534438984255375,0.6933956683956684,0.3421500754147813,0.0632207599208563,0.10563852129537543,5.3,202.2,10.3,79.0,-0.02257143507143511,0.037473588016778026
130,pulse_Triage,Weather,-1,0,RF,5-10-log2,2672,296,0.7534438984255375,0.6933956683956684,0.3421500754147813,0.0632207599208563,0.10563852129537543,5.3,202.2,10.3,79.0,-0.02257143507143511,0.037473588016778026
131,pulse_Triage,Weather,-1,0,RF,5-2-None,2672,296,0.716045188731485,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,7.487832272556894e-05
132,pulse_Triage,Weather,-1,0,RF,5-2-auto,2672,296,0.716045188731485,0.715630403130403,0.0,0.0,0.0,0.0,212.4,0.1,84.3,-0.0003367003367004129,7.487832272556894e-05
133,pulse_Triage,Weather,-1,0,RF,5-2-log2,2672,296,0.716045188731485,0.715630403130403,0.0,0.0,0.0,0.0,212.4,0.1,84.3,-0.0003367003367004129,7.487832272556894e-05
134,pulse_Triage,Weather,-1,0,RF,5-3-None,2672,296,0.716644173278303,0.7152937027937027,0.1,0.0011627906976744186,0.0022988505747126436,0.1,212.3,0.2,84.2,-0.0006734006734007147,0.0006738628695435178
135,pulse_Triage,Weather,-1,0,RF,5-3-auto,2672,296,0.7164195383101264,0.7152937027937027,0.05,0.0011494252873563218,0.002247191011235955,0.1,212.2,0.3,84.2,-0.0006734006734007147,0.00044922790136692203
136,pulse_Triage,Weather,-1,0,RF,5-3-log2,2672,296,0.7164195383101264,0.7152937027937027,0.05,0.0011494252873563218,0.002247191011235955,0.1,212.2,0.3,84.2,-0.0006734006734007147,0.00044922790136692203
137,pulse_Triage,Weather,-1,0,RF,5-4-None,2672,296,0.7181042165014786,0.7142836017836017,0.13333333333333333,0.002261691796575518,0.004426510149180729,0.2,212.0,0.5,84.1,-0.0016835016835017313,0.002133906092719129
138,pulse_Triage,Weather,-1,0,RF,5-4-auto,2672,296,0.7170559620183071,0.7142801892801892,0.1,0.002248326386257421,0.004397728645644557,0.2,211.8,0.7,84.1,-0.0016869141869142457,0.0010856516095476554
